time,seconds_elapsed,relativeAltitude,pressure
1711487050911952100,87.6549521484375,-2.177234649658203,1007.463623046875
1711487050951947500,87.69494750976563,-2.164020538330078,1007.462158203125
1711487050991944200,87.73494409179688,-2.2723541259765625,1007.47509765625
1711487051031952400,87.77495239257813,-2.3384132385253906,1007.483154296875
1711487051071948300,87.8149482421875,-2.3754043579101562,1007.487548828125
1711487051111954400,87.85495434570312,-2.446746826171875,1007.495849609375
1711487051151945500,87.89494555664062,-2.507518768310547,1007.503173828125
1711487051191944000,87.93494384765626,-2.393901824951172,1007.489501953125
1711487051231947500,87.97494750976563,-2.319915771484375,1007.480712890625
1711487051271948800,88.01494873046875,-2.6026382446289062,1007.5146484375
1711487051311944400,88.0549443359375,-2.3357696533203125,1007.482666015625
1711487051351945000,88.09494506835938,-2.1825180053710938,1007.46435546875
1711487051391944000,88.13494384765625,-2.309345245361328,1007.4794921875
1711487051431932000,88.17493188476563,-3.6780433654785156,1007.643310546875
1711487051471949300,88.21494921875,-3.2949142456054688,1007.597412109375
1711487051511946000,88.25494604492188,-2.93292236328125,1007.55419921875
1711487051551945200,88.2949453125,-2.684551239013672,1007.5244140625
1711487051591945200,88.3349453125,-2.5365829467773438,1007.5068359375
1711487051631956700,88.37495678710937,-2.446746826171875,1007.49609375
1711487051671945200,88.4149453125,-2.539226531982422,1007.507080078125
1711487051711932400,88.45493237304687,-2.2300796508789062,1007.47021484375
1711487051751945200,88.4949453125,-1.9843482971191406,1007.440673828125
1711487051791944200,88.53494409179687,-2.0689010620117188,1007.45068359375
1711487051831945000,88.57494506835937,-2.0873947143554688,1007.452880859375
1711487051871947500,88.61494750976563,-1.9209327697753906,1007.43310546875
1711487051911946800,88.65494677734375,-1.9711341857910156,1007.439208984375
1711487051951948300,88.6949482421875,-1.9949150085449219,1007.442138671875
1711487051991931600,88.734931640625,-2.2221527099609375,1007.46923828125
1711487052031952000,88.77495190429687,-2.2644271850585938,1007.47412109375
1711487052071952000,88.81495190429688,-2.2855682373046875,1007.476806640625
1711487052111951600,88.85495166015625,-2.3436965942382812,1007.483642578125
1711487052151948000,88.89494799804687,-2.290851593017578,1007.477294921875
1711487052191952600,88.93495263671875,-2.362194061279297,1007.48583984375
1711487052231954200,88.9749541015625,-2.613208770751953,1007.515869140625
1711487052271933400,89.01493334960938,-2.3780479431152344,1007.48779296875
1711487052311955700,89.05495581054687,-2.2512168884277344,1007.47265625
1711487052351952400,89.09495239257812,-2.43353271484375,1007.494384765625
1711487052391948000,89.13494799804687,-2.1983718872070312,1007.46630859375
1711487052431947500,89.17494750976563,-2.1560935974121094,1007.461181640625
1711487052471948500,89.21494848632813,-2.354267120361328,1007.48486328125
1711487052511948300,89.2549482421875,-2.113819122314453,1007.456298828125
1711487052551950600,89.29495068359375,-2.1085357666015625,1007.45556640625
1711487052591947500,89.33494750976563,-2.164020538330078,1007.462158203125
1711487052631953700,89.37495361328125,-2.1613807678222656,1007.4619140625
1711487052671953000,89.41495288085937,-2.195728302001953,1007.466064453125
1711487052711945200,89.4549453125,-2.2882080078125,1007.47705078125
1711487052751946500,89.49494653320312,-2.4282493591308594,1007.493896484375
1711487052791944400,89.5349443359375,-2.06097412109375,1007.449951171875
1711487052831945500,89.57494555664063,-2.2221527099609375,1007.46923828125
1711487052871944000,89.61494384765625,-2.3701210021972656,1007.48681640625
1711487052911944400,89.6549443359375,-1.8601608276367188,1007.42578125
1711487052951952400,89.69495239257813,-1.85223388671875,1007.4248046875
1711487052991943700,89.73494360351563,-1.8495903015136719,1007.424560546875
1711487053031948000,89.77494799804687,-2.000202178955078,1007.442626953125
1711487053071948000,89.81494799804688,-2.1296730041503906,1007.4580078125
1711487053111948000,89.85494799804688,-2.2961349487304688,1007.47802734375
1711487053151932400,89.89493237304687,-2.3912582397460938,1007.4892578125
1711487053191944400,89.9349443359375,-2.4599571228027344,1007.49755859375
1711487053231946200,89.9749462890625,-2.4256057739257812,1007.493408203125
1711487053271947300,90.014947265625,-2.372760772705078,1007.4873046875
1711487053311953400,90.05495336914062,-2.401824951171875,1007.490478515625
1711487053351946200,90.0949462890625,-2.549793243408203,1007.50830078125
1711487053391945500,90.13494555664063,-2.5101585388183594,1007.503662109375
1711487053431935200,90.17493530273437,-2.528656005859375,1007.505859375
1711487053471955000,90.21495483398438,-2.964630126953125,1007.557861328125
1711487053511950800,90.25495092773437,-2.5339393615722656,1007.50634765625
1711487053551947800,90.29494775390626,-2.4969482421875,1007.501953125
1711487053591948300,90.3349482421875,-2.8959312438964844,1007.549560546875
1711487053631947300,90.374947265625,-2.7506065368652344,1007.5322265625
